transcript_id,101112C14,101112H14,123C14,123H14,131415C14,131415H14,45C14,45H14,6C14,789H14,7C14,89C14
Montipora_capitata_HIv3___RNAseq.g44276.t1,0,2,1,0,0,2,0,0,2,1,0,2
Montipora_capitata_HIv3___RNAseq.g44272.t1,400,378,336,396,408,415,97,175,220,286,397,447
Montipora_capitata_HIv3___TS.g50805.t1,33,21,39,27,17,0,0,35,33,44,0,91
Montipora_capitata_HIv3___RNAseq.g44277.t1,210,237,286,319,263,212,65,10,100,251,248,274
Montipora_capitata_HIv3___RNAseq.g44278.t1,10,12,8,14,5,4,0,7,0,9,37,12
Montipora_capitata_HIv3___TS.g50810.t1,589,475,570,730,457,684,299,403,389,624,315,679
Montipora_capitata_HIv3___RNAseq.g44281.t1,1476,1620,811,1302,1739,1878,374,1265,1016,1307,1795,2122
Montipora_capitata_HIv3___RNAseq.g44288.t1,2,0,4,0,0,15,0,0,0,9,21,0
Montipora_capitata_HIv3___RNAseq.g44289.t1,8,18,8,64,12,22,27,0,21,28,19,24
Montipora_capitata_HIv3___RNAseq.g44292.t1,1240,1249,1410,3002,1211,1254,356,1332,905,1317,811,1924
Montipora_capitata_HIv3___RNAseq.g44282.t1,14414,10002,12347,13365,11228,12373,5795,3612,8186,11396,8890,14297
Montipora_capitata_HIv3___RNAseq.g44283.t1,589,361,332,533,338,508,199,114,377,579,292,637
Montipora_capitata_HIv3___RNAseq.g44284.t1,3209,2001,2961,1541,1591,1958,1044,269,915,2754,809,2761
Montipora_capitata_HIv3___RNAseq.g44285.t1,1618,1498,755,2134,1997,1592,237,590,1086,975,1693,2461
Montipora_capitata_HIv3___RNAseq.g44286.t1,1007,802,490,939,892,1111,221,644,802,659,1266,1146
Montipora_capitata_HIv3___RNAseq.g44287.t1,25,8,33,8,5,12,4,0,0,20,2,41
Montipora_capitata_HIv3___RNAseq.g44293.t1,67,66,37,38,35,42,8,34,30,16,92,20
Montipora_capitata_HIv3___TS.g50825.t2,770,661,431,703,792,767,179,295,621,553,752,969
Montipora_capitata_HIv3___RNAseq.g44295.t1,1061,698,689,478,680,595,136,185,467,902,792,978
Montipora_capitata_HIv3___TS.g50827.t1a,837,598,626,743,477,899,197,134,594,778,261,684
Montipora_capitata_HIv3___TS.g50827.t1b,99,164,174,110,128,182,83,9,89,335,56,251
Montipora_capitata_HIv3___RNAseq.g44298.t1,525,488,719,520,351,541,313,128,295,1083,163,728
Montipora_capitata_HIv3___RNAseq.g44299.t1,1088,870,1519,992,559,938,785,467,459,1746,252,1050
Montipora_capitata_HIv3___RNAseq.18025_t,1201,673,3647,3453,652,1261,1398,937,495,1503,188,681
Montipora_capitata_HIv3___RNAseq.g44301.t1,128,93,176,279,146,170,100,125,59,110,53,102
Montipora_capitata_HIv3___RNAseq.g44302.t1,213,200,138,196,266,251,71,129,141,177,307,259
Montipora_capitata_HIv3___RNAseq.g44303.t1,1412,1333,990,1928,1479,1287,383,462,955,1359,1235,2145
Montipora_capitata_HIv3___RNAseq.g44304.t1,84,127,80,108,100,141,52,102,94,64,169,99
Montipora_capitata_HIv3___RNAseq.g44309.t1,236,263,209,382,243,238,118,120,198,271,331,395
Montipora_capitata_HIv3___TS.g50840.t2,338,202,277,148,171,186,62,66,173,455,193,405
Montipora_capitata_HIv3___RNAseq.g44313.t1,0,18,53,30,12,12,9,12,0,66,23,17
Montipora_capitata_HIv3___RNAseq.g44314.t1,75,174,287,243,190,168,67,0,58,122,50,121
Montipora_capitata_HIv3___RNAseq.g44311.t1,1116,985,1228,892,1004,881,297,435,510,717,1193,1120
Montipora_capitata_HIv3___RNAseq.g44312.t1,149,74,63,43,137,92,35,139,127,117,59,148
Montipora_capitata_HIv3___RNAseq.g44315.t1,158,136,89,65,126,156,40,38,135,160,93,150
Montipora_capitata_HIv3___RNAseq.18040_t,424,369,299,427,446,363,143,229,289,451,545,640
Montipora_capitata_HIv3___RNAseq.g44305.t1,647,602,394,537,570,458,142,365,296,514,728,674
Montipora_capitata_HIv3___RNAseq.g44306.t1,14297,8735,29579,30260,7374,10220,7919,4959,4797,16104,4714,11321
Montipora_capitata_HIv3___RNAseq.18032_t,3157,3029,1556,3047,3530,3131,1255,3458,2385,2448,3403,4585
Montipora_capitata_HIv3___RNAseq.g44308.t1,76,97,34,86,108,49,38,61,101,69,28,120
Montipora_capitata_HIv3___TS.g50848.t1,16137,15908,8357,19927,19195,17819,4377,9785,12641,15049,18128,26447
Montipora_capitata_HIv3___TS.g50854.t1,22,6,16,27,9,20,6,0,16,6,0,6
Montipora_capitata_HIv3___RNAseq.g44321.t1,24,14,15,35,10,65,15,0,9,14,7,16
Montipora_capitata_HIv3___RNAseq.g44322.t1,9,12,3,1,11,11,0,0,8,20,4,7
Montipora_capitata_HIv3___TS.g50851.t2,1256,898,579,675,1104,945,291,913,803,1028,1042,1546
Montipora_capitata_HIv3___TS.g50856.t2,0,0,0,19,0,8,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g50857.t1,0,0,11,8,0,0,0,0,0,3,0,8
Montipora_capitata_HIv3___RNAseq.g44327.t1,84,58,1855,2858,51,150,321,121,78,126,13,76
Montipora_capitata_HIv3___TS.g50855.t1,158,180,488,457,69,145,301,44,50,599,39,302
Montipora_capitata_HIv3___TS.g50849.t1,7232,6181,5962,10264,7128,7597,2770,1498,5252,8083,6008,10917
Montipora_capitata_HIv3___TS.g50850.t1,1100,652,666,438,533,632,534,134,481,1205,407,1310
Montipora_capitata_HIv3___TS.g50859.t1,13,17,42,41,16,20,23,0,30,34,16,14
Montipora_capitata_HIv3___TS.g50860.t1,57,34,60,56,38,31,26,37,21,60,20,55
Montipora_capitata_HIv3___TS.g50861.t2,195,109,245,269,153,148,61,81,62,213,29,196
Montipora_capitata_HIv3___TS.g50862.t1,2790,1697,5926,7321,1797,2710,2139,479,1527,3540,503,2409
Montipora_capitata_HIv3___RNAseq.g44334.t1,382,289,195,473,468,404,105,322,363,332,329,566
Montipora_capitata_HIv3___RNAseq.g44335.t1,5,12,9,10,9,9,1,3,9,6,7,18
Montipora_capitata_HIv3___RNAseq.g44336.t1,10,14,12,17,15,15,4,3,15,14,16,20
Montipora_capitata_HIv3___RNAseq.g44337.t1,493,380,301,425,499,405,92,109,273,392,334,757
Montipora_capitata_HIv3___RNAseq.g44338.t1,1012,623,558,458,270,521,189,26,392,770,217,827
Montipora_capitata_HIv3___RNAseq.g44339.t1b,899,836,369,644,887,806,405,535,644,717,674,1126
Montipora_capitata_HIv3___RNAseq.g44339.t1a,346,161,323,106,71,108,152,177,101,252,48,226
Montipora_capitata_HIv3___TS.g50869.t3,9786,9371,6246,10019,11497,9605,2759,3515,4982,10266,6420,18749
Montipora_capitata_HIv3___RNAseq.g44347.t1,45,24,39,16,29,31,14,9,15,62,17,59
Montipora_capitata_HIv3___TS.g50873.t1,0,12,4,9,5,2,1,0,7,15,4,2
Montipora_capitata_HIv3___RNAseq.g44342.t1,3483,3098,3181,4230,3686,3399,1247,1978,2498,2706,3919,3878
Montipora_capitata_HIv3___RNAseq.18068_t,5380,5094,3596,4587,4871,4607,1690,2521,3085,3975,4355,6163
Montipora_capitata_HIv3___RNAseq.g44344.t1,9417,8069,5952,11232,10095,9540,4877,17394,7377,7863,9466,11218
Montipora_capitata_HIv3___TS.g50874.t1,4,11,0,2,4,0,0,0,4,0,1,8
Montipora_capitata_HIv3___TS.g50876.t1,2837,2556,1793,2428,2261,2160,876,1054,1746,2133,2591,2960
Montipora_capitata_HIv3___RNAseq.g44346.t1,19,18,10,10,12,14,5,20,12,21,17,22
Montipora_capitata_HIv3___TS.g50880.t1,1,4,0,0,7,6,11,0,0,0,2,14
Montipora_capitata_HIv3___TS.g50883.t3,13,6,11,43,28,0,8,0,8,12,0,0
Montipora_capitata_HIv3___TS.g50885.t1,0,0,1,2,0,0,0,0,0,0,0,11
Montipora_capitata_HIv3___RNAseq.g44353.t2,31,24,88,139,39,41,0,0,27,24,3,14
Montipora_capitata_HIv3___RNAseq.g44350.t1,1668,1592,1322,2735,1505,1685,740,992,1314,1917,1074,2559
Montipora_capitata_HIv3___TS.g50882.t3,400,325,282,272,232,194,158,65,199,542,135,386
Montipora_capitata_HIv3___RNAseq.g44360.t1,10,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44348.t1,11993,10473,10598,15849,9271,11591,5705,10475,8970,11850,10952,15181
Montipora_capitata_HIv3___RNAseq.g44363.t1,0,10,0,0,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g44356.t1,0,3,2,1,0,11,3,0,9,0,0,4
Montipora_capitata_HIv3___RNAseq.g44354.t2,254,274,134,143,309,293,21,420,212,193,314,325
Montipora_capitata_HIv3___RNAseq.g44355.t1,271,341,93,185,485,316,0,410,177,241,348,610
Montipora_capitata_HIv3___RNAseq.g44357.t1,5,9,4,13,10,33,2,0,7,6,17,16
Montipora_capitata_HIv3___RNAseq.g44358.t1,1119,1184,617,1149,1359,1249,314,891,874,1151,954,1553
Montipora_capitata_HIv3___RNAseq.g44362.t1,0,0,0,2,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g44361.t1,546,452,315,524,416,471,125,216,415,408,457,654
Montipora_capitata_HIv3___RNAseq.g44364.t1,37,21,12,0,34,28,16,0,16,6,29,30
Montipora_capitata_HIv3___RNAseq.g44365.t1,321,275,296,302,225,310,93,315,207,423,195,409
Montipora_capitata_HIv3___TS.g50896.t1,3353,2993,1704,2192,2883,2719,995,596,2260,2921,3034,4065
Montipora_capitata_HIv3___RNAseq.g44376.t1,335,289,157,169,305,370,90,106,251,226,275,391
Montipora_capitata_HIv3___RNAseq.g44368.t1,1584,807,2456,1565,662,953,881,609,613,1501,303,1300
Montipora_capitata_HIv3___RNAseq.g44369.t1,1829,1559,1313,1744,1662,1535,407,919,898,1244,1823,2084
Montipora_capitata_HIv3___RNAseq.g44370.t1,3461,3295,1774,2114,3328,3158,824,1324,1953,3018,3916,5080
Montipora_capitata_HIv3___RNAseq.g44371.t1,15505,14334,16670,24052,12942,14357,7775,11518,12428,16421,13525,18937
Montipora_capitata_HIv3___RNAseq.g44372.t1,11778,10760,9965,16949,12070,12207,3579,3144,8649,13444,10595,17315
Montipora_capitata_HIv3___RNAseq.g44373.t1,188,152,105,121,156,80,69,39,72,129,143,190
Montipora_capitata_HIv3___RNAseq.g44374.t1,423,319,208,159,192,220,177,58,116,317,224,610
Montipora_capitata_HIv3___RNAseq.g44375.t1,170,140,131,91,128,126,34,326,115,176,107,149
Montipora_capitata_HIv3___RNAseq.g44384.t1b,4,16,0,0,0,0,0,0,0,0,0,25
Montipora_capitata_HIv3___RNAseq.g44384.t1a,2,2,4,2,2,2,0,6,3,2,0,5
Montipora_capitata_HIv3___RNAseq.g44381.t1,0,0,2,0,5,0,0,0,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g44379.t1,765,797,496,686,1124,837,336,180,638,603,803,1083
Montipora_capitata_HIv3___RNAseq.g44380.t1,40,48,151,87,8,9,24,0,252,4,2,14
Montipora_capitata_HIv3___RNAseq.g44382.t1,332,273,222,411,291,330,47,54,128,178,367,339
Montipora_capitata_HIv3___RNAseq.g44383.t1,497,340,196,328,604,396,75,209,387,297,442,571
Montipora_capitata_HIv3___TS.g50915.t2,743,1010,335,615,1242,1091,223,404,710,646,1555,1093
Montipora_capitata_HIv3___TS.g50916.t3,51,31,4,27,64,56,43,16,42,50,28,82
Montipora_capitata_HIv3___RNAseq.g12607.t1,2,3,2,1,1,2,2,0,2,1,0,8
Montipora_capitata_HIv3___RNAseq.g12610.t1,4,12,0,12,0,3,0,0,6,0,0,0
Montipora_capitata_HIv3___RNAseq.g12608.t1,3,3,1,1,4,6,0,0,0,0,4,2
Montipora_capitata_HIv3___RNAseq.g12609.t1,286,270,280,333,416,553,6,36,69,57,453,55
Montipora_capitata_HIv3___TS.g50908.t1,28337,23445,22972,39594,21984,25681,12099,12055,18206,28290,21994,35269
Montipora_capitata_HIv3___RNAseq.g12611.t1,1724,1505,843,1036,1733,1353,451,2135,1533,1095,1813,1850
Montipora_capitata_HIv3___RNAseq.g12612.t1,1993,1832,1234,2646,2123,2101,713,1101,1361,1832,2152,2605
Montipora_capitata_HIv3___TS.g20703.t2,480,155,315,214,146,317,177,79,62,331,71,180
Montipora_capitata_HIv3___TS.g20701.t1,4859,4337,2718,5601,5036,4908,1664,2297,3991,4082,5537,7011
Montipora_capitata_HIv3___RNAseq.g12613.t1,5411,5353,2185,5702,7562,6241,1512,2499,4256,4349,6023,9797
Montipora_capitata_HIv3___RNAseq.g12614.t1,572,561,284,551,632,517,271,374,416,437,471,592
Montipora_capitata_HIv3___RNAseq.g12615.t1,181,134,93,134,285,143,112,219,76,137,208,332
Montipora_capitata_HIv3___RNAseq.g12616.t1,1883,1253,1449,2190,1435,1364,658,807,1170,1906,1123,2198
Montipora_capitata_HIv3___RNAseq.g12617.t1,873,747,833,1024,799,781,220,413,565,715,774,930
Montipora_capitata_HIv3___RNAseq.g12618.t1,2,0,1,3,0,0,0,0,0,2,2,2
Montipora_capitata_HIv3___RNAseq.18123_t,923,653,797,878,779,713,274,262,554,647,728,1009
Montipora_capitata_HIv3___RNAseq.g12619.t1,16115,13582,13669,18161,14780,15135,6247,7300,10025,12273,14269,19235
Montipora_capitata_HIv3___RNAseq.g12620.t1,12,7,5,10,6,2,0,0,0,3,4,4
Montipora_capitata_HIv3___RNAseq.g12621.t1,466,370,415,330,306,335,188,184,385,460,238,381
Montipora_capitata_HIv3___RNAseq.g12622.t1,2033,1577,1580,1696,1202,1719,1093,484,941,2172,843,2391
Montipora_capitata_HIv3___RNAseq.g12628.t1,260,238,158,214,188,212,154,78,153,285,206,222
Montipora_capitata_HIv3___RNAseq.g12625.t1,41,33,71,77,13,47,32,29,14,11,21,49
Montipora_capitata_HIv3___RNAseq.g12626.t1,1103,539,570,986,627,810,235,241,461,908,561,1163
Montipora_capitata_HIv3___RNAseq.g12627.t1,1006,630,493,196,435,409,177,254,270,527,446,773
Montipora_capitata_HIv3___TS.g20713.t1,4,25,0,5,5,11,0,0,0,29,8,8
Montipora_capitata_HIv3___TS.g20711.t1b,41,78,220,201,45,28,30,69,54,76,154,34
Montipora_capitata_HIv3___RNAseq.g12630.t1,2278,1277,2318,2274,1024,1612,1324,887,1032,2343,839,1896
Montipora_capitata_HIv3___RNAseq.g12631.t1,1363,1341,1535,1502,1047,1263,803,740,1279,1713,292,1648
Montipora_capitata_HIv3___RNAseq.g12637.t1,83,103,65,80,107,48,0,10,46,100,68,162
Montipora_capitata_HIv3___RNAseq.g12642.t1,1302,866,987,927,1073,889,259,1146,678,1240,861,1833
Montipora_capitata_HIv3___RNAseq.g12644.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g20722.t1,500,477,282,477,547,450,170,405,303,460,630,573
Montipora_capitata_HIv3___TS.g20716.t1,134,138,89,110,157,154,103,132,60,137,174,237
Montipora_capitata_HIv3___TS.g20717.t1,118,83,63,110,112,94,30,69,59,97,142,104
Montipora_capitata_HIv3___RNAseq.g12639.t1,151,108,81,86,131,139,31,137,54,137,181,158
Montipora_capitata_HIv3___RNAseq.18142_t,2367,2104,1079,2314,2579,2680,510,607,1981,2136,2095,3492
Montipora_capitata_HIv3___TS.g20724.t1b,163,103,223,296,179,190,69,121,121,99,235,97
Montipora_capitata_HIv3___TS.g20725.t1,170,183,68,211,240,255,98,81,147,180,182,397
Montipora_capitata_HIv3___TS.g20726.t1,495,296,439,444,274,550,131,60,212,602,67,375
Montipora_capitata_HIv3___RNAseq.g12650.t2,194,99,225,115,117,93,48,78,132,237,21,120
Montipora_capitata_HIv3___TS.g20727.t1,294,277,147,129,281,280,76,91,231,302,287,509
Montipora_capitata_HIv3___TS.g20724.t1a,5434,4583,3286,4769,4497,4288,1979,8138,4092,4216,4533,5449
Montipora_capitata_HIv3___RNAseq.g12653.t1,17,0,14,13,10,9,0,0,4,8,0,19
Montipora_capitata_HIv3___RNAseq.g12651.t1,886,786,451,711,881,855,158,153,463,856,683,1351
Montipora_capitata_HIv3___RNAseq.g12654.t1,2119,1760,1763,1921,1974,1715,875,488,1489,1660,1627,2182
Montipora_capitata_HIv3___RNAseq.g12655.t1,1922,1725,868,1618,1988,1666,616,1050,1607,1845,1847,2606
Montipora_capitata_HIv3___TS.g20737.t2,1306,1058,3400,5863,1072,1634,1402,465,508,2259,547,1572
Montipora_capitata_HIv3___RNAseq.g12656.t1,1268,1012,1133,854,1247,1127,515,1362,607,1307,810,1421
Montipora_capitata_HIv3___RNAseq.g12657.t1,2220,1760,2196,2888,1426,1995,812,726,1317,2844,1321,2395
Montipora_capitata_HIv3___RNAseq.g12658.t1,1112,1006,372,677,842,1053,337,912,827,711,1360,1417
Montipora_capitata_HIv3___RNAseq.g12661.t1,1980,1366,941,989,1780,2084,688,2431,914,1366,1159,1780
Montipora_capitata_HIv3___RNAseq.g12660.t1,3202,2557,3031,3785,2592,3546,1219,279,1905,4445,1766,3888
Montipora_capitata_HIv3___RNAseq.g12663.t1,42,12,17,0,30,12,6,12,10,14,24,27
Montipora_capitata_HIv3___RNAseq.g12662.t1,2638,2458,1517,1584,2221,1911,835,579,1589,1755,2192,2895
Montipora_capitata_HIv3___TS.g20745.t1,0,0,0,2,0,0,0,0,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g12664.t1,1057,1021,693,1331,1115,1060,304,913,939,915,963,1716
Montipora_capitata_HIv3___RNAseq.g12665.t1,1431,1172,289,915,1847,1689,222,1277,960,1062,1526,2002
Montipora_capitata_HIv3___RNAseq.g12666.t1,240,194,174,348,305,307,149,202,346,219,409,388
Montipora_capitata_HIv3___RNAseq.g12667.t1,30,46,85,101,38,75,42,26,61,46,33,37
Montipora_capitata_HIv3___RNAseq.g12671.t1,447,283,87,149,342,343,74,120,225,249,555,242
Montipora_capitata_HIv3___RNAseq.g12668.t1,6410,6979,5380,9358,7458,7592,3116,2812,5419,7754,6269,10573
Montipora_capitata_HIv3___RNAseq.g12669.t1,35,9,21,33,0,9,0,0,2,30,32,60
Montipora_capitata_HIv3___RNAseq.g12670.t1,4615,5021,3839,6661,5076,5214,1746,1619,3091,5749,3921,8557
Montipora_capitata_HIv3___RNAseq.g12673.t1,125,68,49,111,86,67,46,86,40,65,151,45
Montipora_capitata_HIv3___TS.g20755.t2,439,386,291,541,347,405,147,523,415,325,699,677
Montipora_capitata_HIv3___TS.g20756.t1,639,491,304,355,409,478,166,333,343,345,345,492
Montipora_capitata_HIv3___RNAseq.g12672.t1,5827,5463,5324,3224,4823,4672,2775,4764,2357,5375,4452,6822
Montipora_capitata_HIv3___TS.g20760.t1a,633,365,547,377,232,306,145,219,153,394,451,305
Montipora_capitata_HIv3___RNAseq.g12681.t1,52,62,18,9,101,106,23,32,92,118,0,142
Montipora_capitata_HIv3___TS.g20760.t1b,189,117,27,73,70,101,72,33,136,101,155,192
Montipora_capitata_HIv3___RNAseq.g12682.t1,163,165,56,58,125,188,8,51,80,235,52,349
Montipora_capitata_HIv3___TS.g20757.t2,1136,919,610,846,1129,926,309,407,583,661,1427,1060
Montipora_capitata_HIv3___RNAseq.g12677.t1,206,104,49,34,145,126,45,112,78,205,97,150
Montipora_capitata_HIv3___RNAseq.g12678.t1,627,477,355,629,510,383,184,105,399,435,631,550
Montipora_capitata_HIv3___TS.g20763.t1,82,55,16,40,217,141,8,12,89,101,10,124
Montipora_capitata_HIv3___RNAseq.g12684.t1,13,24,10,18,0,13,0,0,16,70,0,22
Montipora_capitata_HIv3___TS.g20765.t1,151,94,60,164,140,130,53,0,80,202,105,285
Montipora_capitata_HIv3___RNAseq.g12688.t1,26,49,0,23,103,31,0,8,21,31,11,79
Montipora_capitata_HIv3___RNAseq.g12687.t1,36,46,49,24,75,57,38,47,51,61,42,84
Montipora_capitata_HIv3___RNAseq.g12686.t1,4736,4171,3211,4635,4394,4442,1723,5056,3522,3803,4216,6381
Montipora_capitata_HIv3___RNAseq.g12693.t1,18,12,26,19,8,11,0,0,0,38,24,17
Montipora_capitata_HIv3___RNAseq.g12689.t1,3314,2455,3339,2954,1668,2931,1282,236,1470,4138,835,3143
Montipora_capitata_HIv3___RNAseq.g12691.t1,1570,1186,681,705,1358,900,299,610,715,936,1423,1537
Montipora_capitata_HIv3___RNAseq.g12692.t1,831,743,589,739,591,589,403,284,450,738,572,1112
Montipora_capitata_HIv3___RNAseq.g12694.t1,4536,4404,2339,5923,4668,4397,1795,5640,3844,4843,4446,7552
Montipora_capitata_HIv3___RNAseq.g12699.t1b,546,414,203,238,299,306,154,226,151,386,456,518
Montipora_capitata_HIv3___RNAseq.g12700.t1,136,105,30,47,80,132,24,53,53,171,34,213
Montipora_capitata_HIv3___RNAseq.g12701.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.18202_t,13,10,16,0,4,21,22,0,0,8,15,11
Montipora_capitata_HIv3___RNAseq.g12706.t3,1304,1185,1023,1877,1508,1401,485,517,716,1290,1037,1514
Montipora_capitata_HIv3___RNAseq.g12707.t1,54,42,154,51,0,31,48,55,28,36,17,14
Montipora_capitata_HIv3___TS.g20790.t2a,508,476,287,465,777,726,320,487,482,792,101,1502
Montipora_capitata_HIv3___RNAseq.g12712.t1,20,41,38,18,28,42,19,100,14,32,46,27
Montipora_capitata_HIv3___TS.g20775.t2,1741,1668,965,1853,2135,1798,574,729,1331,1670,1671,2922
Montipora_capitata_HIv3___RNAseq.g12696.t1,1127,1073,507,1090,1276,1131,397,770,928,1110,1040,2047
Montipora_capitata_HIv3___RNAseq.g12697.t1,1745,1643,1641,2288,1452,1686,807,507,1289,1946,1441,2801
Montipora_capitata_HIv3___RNAseq.g12698.t1,929,781,420,793,787,661,294,548,684,815,724,1403
Montipora_capitata_HIv3___RNAseq.g12699.t1a,294,211,140,286,472,329,75,152,256,206,336,331
Montipora_capitata_HIv3___RNAseq.g12708.t1,1284,1038,2205,1482,981,1235,1049,431,560,1849,549,1280
Montipora_capitata_HIv3___RNAseq.g12709.t2,335,221,250,213,55,72,25,25,66,84,353,66
Montipora_capitata_HIv3___RNAseq.g12710.t1,298,247,244,257,471,535,142,114,340,317,272,462
Montipora_capitata_HIv3___TS.g20790.t2b,47,12,5,13,0,8,4,14,7,0,14,4
Montipora_capitata_HIv3___RNAseq.g12715.t1,917,754,692,701,710,711,155,331,617,521,559,885
Montipora_capitata_HIv3___RNAseq.g12713.t1,3774,3306,2798,4901,3978,4033,1031,1322,2676,4405,2945,5366
Montipora_capitata_HIv3___RNAseq.g12714.t2b,6816,6358,5679,10625,7969,8352,4535,18133,7166,7406,7639,9030
Montipora_capitata_HIv3___RNAseq.g12714.t2a,1960,1980,1464,2771,1999,2226,897,3989,1532,1962,1865,2653
Montipora_capitata_HIv3___RNAseq.g12720.t1,752,635,162,238,877,845,133,555,483,343,794,868
Montipora_capitata_HIv3___TS.g20799.t1,0,0,6,0,0,0,0,0,0,4,22,0
Montipora_capitata_HIv3___RNAseq.g12716.t1,419,369,197,429,687,536,58,181,308,246,403,524
Montipora_capitata_HIv3___RNAseq.g12717.t1,1824,1602,1132,1041,1445,1622,651,509,1155,1735,1627,2416
Montipora_capitata_HIv3___RNAseq.g12718.t1,2145,1716,1099,1323,1879,2003,696,699,1277,1716,1618,2512
Montipora_capitata_HIv3___TS.g20801.t3,1018,834,304,806,1356,1107,131,852,596,758,1137,1687
Montipora_capitata_HIv3___RNAseq.g12726.t1,0,0,10,10,8,8,0,0,2,0,0,4
Montipora_capitata_HIv3___RNAseq.g12725.t2,11,0,0,5,4,0,0,0,3,0,0,6
Montipora_capitata_HIv3___RNAseq.g12728.t1,47,65,43,89,156,156,62,64,35,178,146,122
Montipora_capitata_HIv3___RNAseq.g12724.t1,0,17,14,21,9,23,6,0,17,19,13,26
Montipora_capitata_HIv3___TS.g20805.t1,0,0,0,0,0,0,6,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12722.t1,476,545,241,536,990,876,342,507,606,522,271,991
Montipora_capitata_HIv3___RNAseq.g12723.t1,1951,1937,984,2211,2403,2260,359,1222,1468,1609,1905,3623
Montipora_capitata_HIv3___RNAseq.g12729.t1,159,146,122,128,218,267,84,81,111,88,338,102
Montipora_capitata_HIv3___RNAseq.g12730.t1,1018,1098,2056,2209,744,787,391,106,585,1158,584,1681
Montipora_capitata_HIv3___RNAseq.g12731.t1,37,44,489,246,35,4,15,118,0,7,0,56
Montipora_capitata_HIv3___RNAseq.g12732.t1,1145,1028,889,1392,1056,941,544,344,843,1372,926,2372
Montipora_capitata_HIv3___TS.g20814.t1,49,16,72,52,76,58,37,32,31,59,18,12
Montipora_capitata_HIv3___RNAseq.g12733.t2,424,445,272,620,439,474,176,61,325,627,290,882
Montipora_capitata_HIv3___RNAseq.g12734.t1,26,4,0,0,3,20,0,0,18,27,0,0
Montipora_capitata_HIv3___TS.g20820.t1,0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12737.t1,271,346,120,287,185,266,116,179,190,350,152,686
Montipora_capitata_HIv3___RNAseq.g12736.t1,663,525,916,941,474,516,250,205,465,757,351,520
Montipora_capitata_HIv3___RNAseq.g12739.t1,6,0,9,23,16,7,0,0,11,0,7,9
Montipora_capitata_HIv3___RNAseq.g12740.t1,396,399,300,670,562,380,136,174,315,348,542,621
Montipora_capitata_HIv3___TS.g20823.t1,34,67,87,34,61,15,12,18,30,44,12,57
Montipora_capitata_HIv3___RNAseq.g12747.t1,0,0,48,17,12,13,0,0,0,23,12,6
Montipora_capitata_HIv3___RNAseq.g12743.t1,107,70,62,92,83,84,15,12,56,200,36,147
Montipora_capitata_HIv3___RNAseq.g12744.t1,275,236,110,129,222,245,47,63,111,337,212,333
Montipora_capitata_HIv3___RNAseq.g12745.t1,8,20,37,42,17,10,21,7,0,35,24,21
Montipora_capitata_HIv3___RNAseq.g12746.t1,4,2,2,2,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12748.t1a,315,274,332,703,305,292,131,103,101,239,409,280
Montipora_capitata_HIv3___RNAseq.g12748.t1b,272,238,219,406,276,226,32,135,147,219,296,210
Montipora_capitata_HIv3___RNAseq.g12756.t1,24,11,10,9,7,8,0,4,0,21,35,44
Montipora_capitata_HIv3___RNAseq.g12749.t1,962,632,297,513,381,443,334,217,693,946,274,1085
Montipora_capitata_HIv3___RNAseq.g12750.t1,3,2,0,6,0,0,0,0,11,4,3,2
Montipora_capitata_HIv3___RNAseq.g12751.t1,110,64,34,42,47,55,60,22,75,104,46,175
Montipora_capitata_HIv3___RNAseq.g12752.t1,1841,1477,1399,1868,1613,1622,689,757,1356,1569,1513,2282
Montipora_capitata_HIv3___RNAseq.g12753.t1,22,20,6,19,10,12,7,6,22,20,11,27
Montipora_capitata_HIv3___RNAseq.g12754.t1,114,80,103,113,89,99,37,47,71,87,136,142
Montipora_capitata_HIv3___RNAseq.g12755.t1,57,68,20,21,28,46,14,12,37,91,13,104
Montipora_capitata_HIv3___RNAseq.g12758.t1,160,89,106,110,154,121,38,47,106,108,67,121
Montipora_capitata_HIv3___RNAseq.g12757.t1,2312,2415,1604,2752,2012,1809,442,1939,1769,1818,3067,3655
Montipora_capitata_HIv3___RNAseq.g12760.t1,3611,3394,2195,3766,3329,3369,1080,1207,2130,3261,3034,5957
Montipora_capitata_HIv3___RNAseq.g12763.t1,9,8,0,6,6,21,0,4,4,7,16,23
Montipora_capitata_HIv3___RNAseq.g12764.t1,340,497,269,212,191,253,166,127,317,311,173,214
Montipora_capitata_HIv3___RNAseq.g12761.t1,4950,4150,4031,3061,4210,3560,1853,1915,2817,2964,4148,4618
